n_nums,buffersize,runtime
3000,35,6.620697
3000,40,5.238137
3000,45,5.293266
3000,50,6.353461
3000,100,5.649080
3000,200,6.083105
3000,300,5.626795
3000,400,5.726259
3000,500,6.032403
3000,600,5.777494
3000,700,5.974862
3000,800,6.548756
3000,900,5.562036
3000,1000,6.319288
4000,1,8.156139
4000,2,8.379275
4000,3,9.613116
4000,4,1.215404
4000,5,8.855030
4000,6,9.792630
4000,7,7.319300
4000,8,9.592753
4000,9,8.737506
4000,10,1.023164
4000,12,9.142745
4000,14,9.940527
4000,16,9.315981
4000,18,8.050605
4000,20,8.981025
4000,25,1.021555
4000,30,8.639899
4000,35,8.248529
4000,40,9.281573
4000,45,9.134196
4000,50,9.443995
4000,100,8.143390
4000,200,8.682686
4000,300,8.955837
4000,400,9.806933
4000,500,8.343209
4000,600,8.149368
4000,700,8.675607
4000,800,9.073872
4000,900,8.674786
4000,1000,7.511632
10,1,1.228392
10,2,1.123785
10,3,1.212472
10,4,1.195857
10,5,1.147870
10,6,1.189241
10,7,1.161072
10,8,1.233668
10,9,1.112535
10,10,1.130436
10,12,1.186487
10,14,1.124117
10,16,1.180012
10,18,1.142564
10,20,1.186156
10,25,1.227717
10,30,1.184785
10,35,1.193128
10,40,1.171368
10,45,
10,50,
10,100,
10,200,
10,300,
10,400,
10,500,
10,600,
10,700,
10,800,
10,900,
10,1000,
50,1,
50,2,
50,3,
50,4,
50,5,
50,6,
50,7,4.410644
50,8,4.653561
50,9,4.560951
50,10,4.252122
50,12,4.578072
50,14,4.552965
50,16,4.607059
50,18,4.650474
50,20,4.524076
50,25,4.620708
50,30,4.550346
50,35,4.503430
50,40,4.443825
50,45,4.387276
50,50,4.444349
50,100,4.626946
50,200,4.541373
50,300,4.512012
50,400,4.755851
50,500,4.463321
50,600,4.577496
50,700,4.490139
50,800,4.474627
50,900,4.394606
50,1000,4.294819
100,1,8.681816
100,2,9.044346
100,3,9.048954
100,4,8.675864
100,5,9.084125
100,6,8.723926
100,7,8.840758
100,8,8.694907
100,9,8.858125
100,10,8.623828
100,12,8.913092
100,14,9.005852
100,16,8.714884
100,18,9.098796
100,20,9.032830
100,25,9.090222
100,30,8.924262
100,35,9.067029
100,40,8.947029
100,45,9.162499
100,50,9.100163
100,100,8.799345
100,200,8.688161
100,300,8.915114
100,400,8.902605
100,500,8.845861
100,600,8.875296
100,700,9.342386
100,800,9.042015
100,900,8.960965
100,1000,8.696995
500,1,4.442691
500,2,4.298081
500,3,4.414089
500,4,4.293439
500,5,4.312460
500,6,4.342406
500,7,4.274415
500,8,4.245351
500,9,4.218218
500,10,4.306502
500,12,4.074179
500,14,4.333938
500,16,4.089087
500,18,4.272415
500,20,4.118051
500,25,4.379403
500,30,4.262152
500,35,4.420350
500,40,4.332079
500,45,4.267345
500,50,4.322090
500,100,4.279490
500,200,4.146446
500,300,4.221068
500,400,4.374528
500,500,4.363741
500,600,4.349214
500,700,4.422803
500,800,4.304033
500,900,4.406400
500,1000,4.227641
1000,1,1.195024
1000,2,1.244483
1000,3,1.170819
1000,4,1.217843
1000,5,1.137836
1000,6,1.091825
1000,7,1.210789
1000,8,1.230235
1000,9,1.087731
1000,10,1.207912
1000,12,1.177804
1000,14,1.146280
1000,16,1.102262
1000,18,1.138583
1000,20,1.136509
1000,25,1.217823
1000,30,1.037231
1000,35,1.131629
1000,40,1.182842
1000,45,1.194047
1000,50,1.115687
1000,100,1.081122
1000,200,1.134138
1000,300,1.134355
1000,400,1.219855
1000,500,1.077089
1000,600,1.203527
1000,700,1.186147
1000,800,1.154712
1000,900,1.283048
1000,1000,1.154421
2000,1,3.086541
2000,2,3.526556
2000,3,3.539449
2000,4,3.532726
2000,5,3.327566
2000,6,3.281337
2000,7,3.403637
2000,8,3.170093
2000,9,3.903108
2000,10,3.697014
2000,12,3.543445
2000,14,3.552824
2000,16,3.615517
2000,18,3.695545
2000,20,3.852975
2000,25,3.692064
2000,30,3.558380
2000,35,3.606247
2000,40,3.143917
2000,45,3.675163
2000,50,3.236415
2000,100,3.332118
2000,200,3.348734
2000,300,3.045611
2000,400,3.828735
2000,500,3.704178
2000,600,3.292240
2000,700,3.472261
2000,800,3.140484
2000,900,3.560094
2000,1000,3.088371
3000,1,6.057892
3000,2,6.561924
3000,3,5.671291
3000,4,4.939756
3000,5,6.561644
3000,6,5.947695
3000,7,6.030053
3000,8,6.275903
3000,9,6.796707
3000,10,6.491537
3000,12,5.982198
3000,14,5.569781
3000,16,6.275937
3000,18,5.781626
3000,20,6.443269
3000,25,6.110105
3000,30,5.888501
3000,35,5.510914
3000,40,5.558107
3000,45,5.599194
3000,50,5.833588
3000,100,6.108375
3000,200,5.464008
3000,300,5.112901
3000,400,6.209699
3000,500,5.993961
3000,600,5.743336
3000,700,5.718769
3000,800,5.939822
3000,900,5.269494
3000,1000,6.207448
4000,1,7.890089
4000,2,7.886340
4000,3,8.255604
4000,4,8.708875
4000,5,7.905700
4000,6,9.157759
4000,7,8.425144
4000,8,9.857159
4000,9,8.167032
4000,10,8.832190
4000,12,1.117140
4000,14,9.159927
4000,16,8.972294
4000,18,9.788550
4000,20,8.997795
4000,25,8.606127
4000,30,7.892113
4000,35,9.805073
4000,40,8.473652
4000,45,9.653321
4000,50,8.718025
4000,100,8.136439
4000,200,9.378563
4000,300,9.900175
4000,400,9.421195
4000,500,9.302785
4000,600,8.792962
4000,700,8.784138
4000,800,1.018016
4000,900,8.452218
4000,1000,8.331950
10,1,1.243995
10,2,1.230784
10,3,1.273356
10,4,1.117272
10,5,1.232125
10,6,1.152670
10,7,1.152153
10,8,1.189986
10,9,1.221933
10,10,1.201847
10,12,1.169643
10,14,1.167556
10,16,1.074018
10,18,1.186070
10,20,1.166425
10,25,1.204358
10,30,1.091890
10,35,1.189206
10,40,1.169586
10,45,1.058653
10,50,1.178491
10,100,1.170976
10,200,1.204987
10,300,1.132400
10,400,1.200846
10,500,1.244947
10,600,1.297540
10,700,1.119287
10,800,1.095830
10,900,1.180727
10,1000,1.137857
50,1,4.593282
50,2,4.378794
50,3,4.469976
50,4,4.646039
50,5,4.632510
50,6,4.522916
50,7,4.624207
50,8,4.437659
50,9,4.301464
50,10,4.199521
50,12,4.438615
50,14,4.385771
50,16,4.651512
50,18,4.576078
50,20,4.367958
50,25,4.309650
50,30,4.464561
50,35,4.459989
50,40,4.448427
50,45,4.456187
50,50,4.568968
50,100,4.388513
50,200,4.655129
50,300,4.511781
50,400,4.198965
50,500,4.564914
50,600,4.538879
50,700,4.426413
50,800,4.340839
50,900,4.251326
50,1000,4.345293
100,1,8.554017
100,2,8.843373
100,3,8.873784
100,4,9.092084
100,5,8.625745
100,6,8.928060
100,7,8.642494
100,8,8.919045
100,9,8.823985
100,10,8.377284
100,12,8.571428
100,14,8.779177
100,16,8.830679
100,18,8.686972
100,20,9.355046
100,25,8.441944
100,30,8.905320
100,35,8.810546
100,40,8.445722
100,45,9.004355
100,50,8.676120
100,100,8.983979
100,200,9.093226
100,300,8.699624
100,400,8.977587
100,500,8.540748
100,600,9.111328
100,700,8.648552
100,800,8.657419
100,900,8.827295
100,1000,9.096264
500,1,4.382715
500,2,4.323600
500,3,4.360589
500,4,4.228215
500,5,4.326872
500,6,4.191195
500,7,4.245032
500,8,4.170882
500,9,4.380259
500,10,4.311102
500,12,
500,14,4.390676
500,16,4.294588
500,18,4.275039
500,20,4.438387
500,25,4.195894
500,30,4.261845
500,35,4.382228
500,40,4.151204
500,45,4.370035
500,50,4.304924
500,100,4.396705
500,200,4.272858
500,300,4.409350
500,400,4.156965
500,500,4.453539
500,600,4.334375
500,700,4.435068
500,800,4.393884
500,900,4.347100
500,1000,4.400899
1000,1,1.137731
1000,2,1.188255
1000,3,9.139138
1000,4,1.130936
1000,5,1.166700
1000,6,1.089931
1000,7,1.152710
1000,8,1.176628
1000,9,1.126569
1000,10,1.103853
1000,12,9.810311
1000,14,1.116146
1000,16,1.088936
1000,18,1.207200
1000,20,1.161299
1000,25,1.106249
1000,30,1.089553
1000,35,1.146059
1000,40,1.152651
1000,45,1.170104
1000,50,1.222002
1000,100,1.060876
1000,200,1.151220
1000,300,1.016751
1000,400,1.192356
1000,500,1.177426
1000,600,1.195164
1000,700,1.204063
1000,800,1.138501
1000,900,1.075253
1000,1000,1.091411
2000,1,3.593862
2000,2,3.138431
2000,3,3.248678
2000,4,3.198967
2000,5,3.490931
2000,6,3.186133
2000,7,3.391267
2000,8,3.251238
2000,9,3.418097
2000,10,3.482723
2000,12,3.044688
2000,14,3.498938
2000,16,3.202802
2000,18,3.473261
2000,20,3.713092
2000,25,3.168707
2000,30,3.615442
2000,35,3.442196
2000,40,3.373685
2000,45,3.576870
2000,50,3.322758
2000,100,3.462786
2000,200,3.518203
2000,300,3.375117
2000,400,3.723940
2000,500,3.428810
2000,600,3.235720
2000,700,3.760972
2000,800,3.276429
2000,900,3.165728
2000,1000,3.338890
3000,1,5.161907
3000,2,5.582961
3000,3,5.323215
3000,4,6.252598
3000,5,5.890299
3000,6,5.915860
3000,7,6.015892
3000,8,6.787264
3000,9,5.635157
3000,10,5.497510
3000,12,6.424533
3000,14,5.829253
3000,16,5.961657
3000,18,5.545537
3000,20,5.190708
3000,25,5.943557
3000,30,5.815186
3000,35,6.640639
3000,40,6.662861
3000,45,5.703696
3000,50,6.836700
3000,100,6.433941
3000,200,6.118156
3000,300,5.892667
3000,400,6.048123
3000,500,5.947534
3000,600,5.932476
3000,700,6.357520
3000,800,5.932596
3000,900,5.829499
3000,1000,5.655971
4000,1,1.084607
4000,2,1.015533
4000,3,1.067465
4000,4,8.004721
4000,5,1.018924
4000,6,8.422480
4000,7,9.370510
4000,8,8.846415
4000,9,8.640746
4000,10,8.910385
4000,12,9.247529
4000,14,8.965730
4000,16,9.236462
4000,18,8.342252
4000,20,8.460579
4000,25,9.166517
4000,30,1.060935
4000,35,8.319107
4000,40,8.191930
4000,45,8.968218
4000,50,8.876517
4000,100,8.435938
4000,200,8.169205
4000,300,9.066662
4000,400,9.295021
4000,500,8.218443
4000,600,9.272322
4000,700,9.596177
4000,800,8.431942
4000,900,1.004122
4000,1000,8.001268
